STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,SOURCE,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
74531093065,1968-01-02T08:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,,91,,,23.43,14.91,5,360,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-02T09:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,,,,,88,,,23.46,14.91,10,140,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-02T10:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,11,,,,,92,,,23.46,2.49,10,190,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-02T11:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,,,,,92,,,23.43,1.49,11,150,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-02T12:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,,,,,92,,,23.41,1.49,11,160,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-02T13:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,,,,,92,,,23.4,2.49,11,160,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-02T14:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,,,,,92,,,23.42,2.49,11,160,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-02T15:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,,,,,92,,,23.43,2.98,11,160,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-02T16:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,,||FG,,,96,,,23.45,2.98,11,170,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-03T09:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,27,,,,,49,,,23.45,14.91,21,260,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-03T10:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,30,,,,,45,,,23.45,14.91,24,240,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-03T11:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,32,,,,,43,,,23.44,14.91,25,330,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-05T08:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,,,,,52,,,23.55,14.91,13,40,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-05T09:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,26,,,,,44,,,23.56,14.91,20,360,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-05T10:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,37,,,,,39,,,23.56,14.91,28,160,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-08T07:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,31,,,,,33,,,23.45,14.91,23,350,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-08T08:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,,37,,,23.45,14.91,20,360,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-08T10:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,,,,,18,,,23.46,14.91,31,300,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-08T11:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,48,,,,,22,,,23.44,14.91,34,60,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-08T12:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,50,,,,,24,,,23.42,14.91,36,240,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-08T13:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,50,,,,,24,,,23.42,14.91,36,270,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-08T14:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,51,,,,,23,,,23.42,14.91,36,270,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-08T15:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,49,,,,,23,,,23.44,14.91,35,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-08T16:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,47,,,,,24,,,23.46,14.91,33,90,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-09T08:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,24,,,,,65,,,23.69,14.91,21,150,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-09T09:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,25,,,,,61,,,23.7,14.91,21,150,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-09T10:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,29,,,,,58,,,23.7,14.91,24,150,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-09T11:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,30,,,,,56,,,23.69,14.91,25,150,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-09T12:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,30,,,,,56,,,23.67,14.91,25,180,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-09T13:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,30,,,,,56,,,23.64,14.91,25,180,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-10T08:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,20,,,,,78,,,23.52,14.91,18,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-10T09:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,32,,,,,59,,,23.51,14.91,27,60,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-10T10:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,27,,,,,72,,,23.52,14.91,24,150,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-10T11:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31,,,,,56,,,23.49,14.91,26,150,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-10T12:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,37,,,,,48,,,23.46,14.91,30,150,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-10T13:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,35,,,,,57,,,23.44,14.91,29,180,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-10T14:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,33,,,,,64,,,23.43,14.91,29,210,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-10T15:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,32,,,,,64,,,23.42,14.91,28,200,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-10T16:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,34,,,,,62,,,23.42,14.91,29,120,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-11T08:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,29,,,,,56,,,23.42,14.91,24,30,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-11T09:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,35,,,,,52,,,23.46,14.91,29,320,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-11T10:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,42,,,,,38,,,23.48,14.91,32,280,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-11T11:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,43,,,,,40,,,23.48,14.91,34,10,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-11T12:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,37,,,,,42,,,23.48,14.91,29,50,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-11T13:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,29,,,,,61,,,23.55,14.91,25,10,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-11T14:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,28,,||SHSN,,,85,,,23.59,1.99,26,340,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-11T15:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,24,,,,,81,,,23.61,14.91,22,30,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-11T16:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,22,,||SHSN,,,88,,,23.65,2.98,21,330,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-12T08:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,83,,,23.94,14.91,4,320,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-12T09:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,,,,,70,,,23.95,14.91,10,340,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-12T10:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,18,,,,,74,,,23.96,14.91,16,360,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-12T11:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,24,,,,,57,,,23.96,14.91,20,180,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-12T12:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,28,,,,,56,,,23.94,14.91,23,180,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-12T13:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,28,,,,,53,,,23.92,14.91,23,170,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-12T14:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,29,,,,,52,,,23.91,14.91,24,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-12T15:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,29,,,,,49,,,23.91,14.91,23,140,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-12T16:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,27,,,,,49,,,23.92,14.91,21,180,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-15T08:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,22,,,,,84,,,23.67,14.91,21,360,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-15T09:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,30,,,,,75,,,23.67,14.91,27,360,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-15T10:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,,,,,45,,,23.68,14.91,32,90,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-15T11:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,43,,,,,45,,,23.67,14.91,35,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-15T12:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,46,,,,,44,,,23.64,14.91,37,120,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-15T13:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,46,,,,,42,,,23.62,14.91,36,200,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-15T14:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,46,,,,,42,,,23.61,14.91,36,180,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-15T15:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,46,,,,,40,,,23.61,14.91,36,150,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-15T16:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,42,,,,,41,,,23.61,14.91,33,170,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-16T08:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,37,,,,,39,,,23.51,14.91,28,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-16T09:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,42,,,,,38,,,23.51,14.91,32,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-16T10:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,46,,,,,34,,,23.51,14.91,35,200,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-16T11:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,50,,,,,31,,,23.51,14.91,37,120,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-16T12:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,52,,,,,26,,,23.49,14.91,38,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-16T13:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,54,,,,,20,,,23.46,14.91,38,160,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-17T08:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,30,,,,,61,,,23.52,14.91,26,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-17T09:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,32,,,,,59,,,23.54,14.91,27,180,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74531093065,1968-01-17T10:00:00,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,34,,,,,59,,,23.56,14.91,29,330,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
