STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,SOURCE,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72421093814,1973-01-01T00:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,26,36,0,,,,67,30.18,,29.11,11.93,32,230,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T01:00:00,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,36,0,,-0.06,1,67,30.18,,29.11,11.93,32,230,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T02:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.17,26,34,0,,,,73,30.19,,29.12,11.93,31,230,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T03:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,26,34,0,,,,73,30.21,,29.14,11.93,31,240,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T04:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,26,33,0,,-0.04,2,75,30.22,,29.15,11.93,30,260,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T05:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,26,32,0,,,,79,30.22,,29.15,11.93,30,240,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T06:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,25,31,0,,,,79,30.25,,29.17,11.93,29,250,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T07:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,24,30,0,,,,79,30.27,,29.19,9.94,28,250,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T08:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,23,30,0,,,,75,30.28,,29.2,9.94,28,250,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T09:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.29,22,31,0,,,,69,30.32,,29.23,14.91,28,250,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T10:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.29,25,34,0,,-0.06,2,70,30.33,,29.25,14.91,31,270,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T11:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32,25,36,0,,,,64,30.34,,29.26,14.91,32,230,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T12:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.29,23,38,0,,,,55,30.33,,29.24,14.91,32,240,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T13:00:00,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,40,0,,0.02,8,53,30.3,,29.22,14.91,34,260,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T14:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,25,42,0,,,,51,30.29,,29.21,14.91,35,260,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T15:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,22,43,0,,,,43,30.27,,29.19,14.91,35,250,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T16:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,22,43,0,,0.01,5,43,30.29,250,29.21,14.91,35,250,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T17:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,23,42,0,,,,47,30.29,,29.21,14.91,35,250,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T18:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,22,37,0,,,,54,30.31,,29.22,14.91,32,280,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T19:00:00,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,37,0,,-0.02,3,54,30.32,250,29.23,14.91,32,290,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T20:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.29,22,34,0,,,,61,30.33,,29.24,14.91,30,290,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T21:00:00,SAO  ,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,34,0,,,,59,30.34,,29.25,14.91,29,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T22:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32,22,31,0,,-0.03,2,69,30.35,250,29.26,14.91,28,300,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-01T23:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32,22,31,0,,,,69,30.35,,29.26,14.91,28,300,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T00:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32,21,30,0,,,,69,30.36,,29.27,14.91,27,310,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T01:00:00,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,29,0,,-0.01,1,72,30.36,,29.27,11.93,26,290,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T02:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35,21,29,0,,,,72,30.37,,29.29,11.93,26,250,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T03:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35,21,28,0,,,,75,30.38,,29.3,11.93,26,280,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T04:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35,21,27,0,,-0.03,1,78,30.39,,29.3,11.93,25,310,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T05:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.38,21,27,0,,,,78,30.43,,29.34,11.93,25,350,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T06:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.41,21,27,0,,,,78,30.45,,29.36,11.93,25,340,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T07:00:00,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,25,0,,-0.05,0,81,30.45,250,29.35,11.93,23,10,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN01244325 44006^,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T08:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.41,20,24,0,,,,84,30.44,,29.34,9.94,23,90,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T09:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.44,21,26,0,,,,81,30.47,,29.38,9.94,24,80,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T10:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.44,23,29,0,,-0.04,3,78,30.48,250,29.39,9.94,27,130,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T11:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.44,24,31,0,,,,76,30.49,,29.4,9.94,29,110,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T12:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.41,24,33,0,,,,70,30.44,,29.35,9.94,30,70,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T13:00:00,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,35,0,,0.05,7,59,30.43,250,29.34,9.94,30,110,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN01143523 41069,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T14:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.38,21,37,0,,,,52,30.41,,29.32,9.94,31,50,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T15:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.38,19,38,0,,,,46,30.4,,29.31,9.94,31,50,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T16:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.38,20,37,0,,0.01,5,50,30.42,250,29.33,9.94,31,50,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T17:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.38,20,36,0,,,,52,30.41,,29.32,9.94,30,40,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T18:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.38,20,34,0,,,,56,30.41,,29.32,11.93,29,60,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T19:00:00,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,32,0,,0.01,6,64,30.41,250,29.32,9.94,28,60,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T20:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.38,22,33,0,,,,64,30.41,,29.32,9.94,29,70,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T21:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35,21,34,0,,,,59,30.39,,29.3,9.94,29,80,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T22:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35,21,34,0,,0.01,6,59,30.39,100  250,29.3,9.94,29,90,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-02T23:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35,21,34,0,,,,59,30.38,,29.29,9.94,29,70,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T00:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32,21,34,0,,,,59,30.36,,29.27,9.94,29,80,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T01:00:00,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,34,0,,0.07,8,59,30.31,100  250,29.23,9.94,29,70,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T02:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.29,21,35,0,,,,57,30.32,,29.23,9.94,30,90,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T03:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.29,21,35,0,,,,57,30.32,,29.24,9.94,30,100,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T04:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,22,35,0,,0.01,8,59,30.3,100  250,29.22,9.94,30,70,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T05:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,22,36,0,,,,57,30.29,,29.2,9.94,31,110,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T05:13:00,SAOSP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,,,,||PL,,,,,,,9.94,,90,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAOSP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T05:27:00,SAOSP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,,,,||RA,,,,,,,9.94,,100,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAOSP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T06:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,24,36,0,||RA RA,,,62,30.27,,29.19,7.95,32,90,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T07:00:00,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,36,0,||RA,0.06,7,64,30.24,60  90,29.16,7.95,32,100,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN01770020 43832 0**5*,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T08:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,25,37,0,||RA,,,62,30.24,,29.15,7.95,32,120,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T09:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.17,27,38,0,,,,65,30.2,,29.12,7.95,34,110,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T10:00:00,SAO  ,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,0,,,,58,30.19,70,29.11,7.95,35,120,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T11:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,27,41,0,||RA RA,,,57,30.18,,29.1,7.95,35,120,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T12:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,32,40,0.01s,||RA,,,73,30.13,,29.06,4.97,37,120,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T13:00:00,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,0.06s,||RA,0.14,8,83,30.04,20,28.97,4.97,38,120,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN00570730,SY-SA,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T14:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,39,43,0.03s,||RA,,,86,29.97,,28.9,4.97,41,130,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T15:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,41,45,0.15s,||FG RA,,,86,29.91,,28.85,2.49,43,130,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T15:18:00,SAOSP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,,,,||RA,,,,,,,2.49,,130,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAOSP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T15:36:00,SAOSP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,,,,||RA,,,,,,,3.73,,160,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAOSP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T16:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,45,48,0.15s,||FG RA,0.17,7,89,29.85,4,28.8,3.98,47,150,26,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T17:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.79,47,50,0.09s,||FG RA,,,89,29.82,,28.76,5.97,48,160,33,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72421093814,1973-01-03T18:00:00,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.73,47,51,0.02s,||RA,,,86,29.75,,28.7,7.95,49,150,36,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAO  ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
