"","STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE.1","SOURCE.1","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"11",72421093814,1983,"SAO  ",3.99080429996115,NA,"SW",0.0625,"mi","TEMP, PRECIP, SNOW",NA,NA,"PSY, SRG, SNOWBOARD",NA,NA,"FAA CWO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0472115269497,42.6218025041046,52.70834273395,0.00448939877643946,"||DZ DZ",-0.000281107080902066,4.2212727415925,71.1048930890131,30.0559396620876,"102.641632715812",29.1080482848317,9.42722150063783,47.6912548768708,198.700453244568,28.6540152742421,9.22519481120078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AWY010?CVG?12/54","SAO  ",3.99080429996115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-04-24"
"12",72421093814,1984,"SAO  ",3.32921983647895,NA,"SW",0.0625,"mi","TEMP, PRECIP, SNOW",NA,NA,"PSY, SRG, SNOWBOARD",NA,NA,"FAA CWO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0592181659389,43.7403224579816,54.3047165147732,0.00461965074369257,"||FG",6.09756097560976e-05,4.34449778997104,70.3906590621039,30.0686210306142,"106.631160132727",29.1192231533458,9.65197755204989,48.9887698840231,200.166381120147,27.8043643745242,9.23686105111591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYN023333   11033 21172 4/001AWY012003 1070 26?","SAO  ",3.32921983647895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-04-24"
"13",72421093814,1984,"SAO  ",3.99080429996115,NA,"SW",0.0625,"mi","TEMP, PRECIP, SNOW",NA,NA,"PSY, SRG, SNOWBOARD",NA,NA,"FAA CWO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0472115269497,42.6218025041046,52.70834273395,0.00448939877643946,"||DZ DZ",-0.000281107080902066,4.2212727415925,71.1048930890131,30.0559396620876,"102.641632715812",29.1080482848317,9.42722150063783,47.6912548768708,198.700453244568,28.6540152742421,9.22519481120078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AWY010?CVG?12/54","SAO  ",3.99080429996115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-04-24"
"14",72421093814,1985,"SAO  ",3.32921983647895,NA,"SW",0.0625,"mi","TEMP, PRECIP, SNOW",NA,NA,"PSY, SRG, SNOWBOARD",NA,NA,"FAA CWO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0592181659389,43.7403224579816,54.3047165147732,0.00461965074369257,"||FG",6.09756097560976e-05,4.34449778997104,70.3906590621039,30.0686210306142,"106.631160132727",29.1192231533458,9.65197755204989,48.9887698840231,200.166381120147,27.8043643745242,9.23686105111591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYN023333   11033 21172 4/001AWY012003 1070 26?","SAO  ",3.32921983647895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-04-24"
"15",72421093814,1986,"SAO  ",3.32921983647895,NA,"SW",0.0625,"mi","TEMP, PRECIP, SNOW",NA,NA,"PSY, SRG, SNOWBOARD",NA,NA,"FAA CWO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0592181659389,43.7403224579816,54.3047165147732,0.00461965074369257,"||FG",6.09756097560976e-05,4.34449778997104,70.3906590621039,30.0686210306142,"106.631160132727",29.1192231533458,9.65197755204989,48.9887698840231,200.166381120147,27.8043643745242,9.23686105111591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYN023333   11033 21172 4/001AWY012003 1070 26?","SAO  ",3.32921983647895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-04-24"
"16",72421093814,1987,"SAO  ",3.32921983647895,NA,"SW",0.0625,"mi","TEMP, PRECIP, SNOW",NA,NA,"PSY, SRG, SNOWBOARD",NA,NA,"FAA CWO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0592181659389,43.7403224579816,54.3047165147732,0.00461965074369257,"||FG",6.09756097560976e-05,4.34449778997104,70.3906590621039,30.0686210306142,"106.631160132727",29.1192231533458,9.65197755204989,48.9887698840231,200.166381120147,27.8043643745242,9.23686105111591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYN023333   11033 21172 4/001AWY012003 1070 26?","SAO  ",3.32921983647895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-04-24"
"17",72421093814,1988,"SAO  ",3.32921983647895,NA,"SW",0.0625,"mi","TEMP, PRECIP, SNOW",NA,NA,"PSY, SRG, SNOWBOARD",NA,NA,"FAA CWO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0592181659389,43.7403224579816,54.3047165147732,0.00461965074369257,"||FG",6.09756097560976e-05,4.34449778997104,70.3906590621039,30.0686210306142,"106.631160132727",29.1192231533458,9.65197755204989,48.9887698840231,200.166381120147,27.8043643745242,9.23686105111591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYN023333   11033 21172 4/001AWY012003 1070 26?","SAO  ",3.32921983647895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-04-24"
"18",72421093814,1989,"SAO  ",3.32921983647895,NA,"SW",0.0625,"mi","TEMP, PRECIP, SNOW",NA,NA,"PSY, SRG, SNOWBOARD",NA,NA,"FAA CWO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0592181659389,43.7403224579816,54.3047165147732,0.00461965074369257,"||FG",6.09756097560976e-05,4.34449778997104,70.3906590621039,30.0686210306142,"106.631160132727",29.1192231533458,9.65197755204989,48.9887698840231,200.166381120147,27.8043643745242,9.23686105111591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYN023333   11033 21172 4/001AWY012003 1070 26?","SAO  ",3.32921983647895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-04-24"
"19",72421093814,1990,"SAO  ",3.32921983647895,NA,"SW",0.0625,"mi","TEMP, PRECIP, SNOW",NA,NA,"PSY, SRG, SNOWBOARD",NA,NA,"FAA CWO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0592181659389,43.7403224579816,54.3047165147732,0.00461965074369257,"||FG",6.09756097560976e-05,4.34449778997104,70.3906590621039,30.0686210306142,"106.631160132727",29.1192231533458,9.65197755204989,48.9887698840231,200.166381120147,27.8043643745242,9.23686105111591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYN023333   11033 21172 4/001AWY012003 1070 26?","SAO  ",3.32921983647895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-04-24"
"20",72421093814,1991,"SAO  ",3.32921983647895,NA,"SW",0.0625,"mi","TEMP, PRECIP, SNOW",NA,NA,"PSY, SRG, SNOWBOARD",NA,NA,"FAA CWO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0592181659389,43.7403224579816,54.3047165147732,0.00461965074369257,"||FG",6.09756097560976e-05,4.34449778997104,70.3906590621039,30.0686210306142,"106.631160132727",29.1192231533458,9.65197755204989,48.9887698840231,200.166381120147,27.8043643745242,9.23686105111591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYN023333   11033 21172 4/001AWY012003 1070 26?","SAO  ",3.32921983647895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-04-24"
